"","Site","Exposure","Depth","Transect","Quad","Major.Category","Porcentaje"
"2353","Quintay","protected","shallow",2,5,"TWS",4
"2354","Quintay","protected","shallow",2,5,NA,0
"2355","Quintay","protected","shallow",2,6,"Algae indet",0
"2356","Quintay","protected","shallow",2,6,"Articulated Calcareous",0
"2357","Quintay","protected","shallow",2,6,"Corticated",0
"2358","Quintay","protected","shallow",2,6,"Crustose",100
"2359","Quintay","protected","shallow",2,6,"Filamentous",0
"2360","Quintay","protected","shallow",2,6,"Fish",0
"2361","Quintay","protected","shallow",2,6,"Invertebrates",0
"2362","Quintay","protected","shallow",2,6,"Leathery",0
"2363","Quintay","protected","shallow",2,6,"Substrate",0
"2364","Quintay","protected","shallow",2,6,"TWS",0
"2365","Quintay","protected","shallow",2,6,NA,0
"2366","Quintay","protected","shallow",2,7,"Algae indet",0
"2367","Quintay","protected","shallow",2,7,"Articulated Calcareous",0
"2368","Quintay","protected","shallow",2,7,"Corticated",0
"2369","Quintay","protected","shallow",2,7,"Crustose",99.999999997
"2370","Quintay","protected","shallow",2,7,"Filamentous",0
"2371","Quintay","protected","shallow",2,7,"Fish",0
"2372","Quintay","protected","shallow",2,7,"Invertebrates",0
"2373","Quintay","protected","shallow",2,7,"Leathery",0
"2374","Quintay","protected","shallow",2,7,"Substrate",0
"2375","Quintay","protected","shallow",2,7,"TWS",2
"2376","Quintay","protected","shallow",2,7,NA,0
"2377","Quintay","protected","shallow",2,8,"Algae indet",0
"2378","Quintay","protected","shallow",2,8,"Articulated Calcareous",0
"2379","Quintay","protected","shallow",2,8,"Corticated",0
"2380","Quintay","protected","shallow",2,8,"Crustose",100.000000003
"2381","Quintay","protected","shallow",2,8,"Filamentous",0
"2382","Quintay","protected","shallow",2,8,"Fish",0
"2383","Quintay","protected","shallow",2,8,"Invertebrates",0
"2384","Quintay","protected","shallow",2,8,"Leathery",0
"2385","Quintay","protected","shallow",2,8,"Substrate",0
"2386","Quintay","protected","shallow",2,8,"TWS",4
"2387","Quintay","protected","shallow",2,8,NA,0
"2388","Quintay","protected","shallow",2,9,"Algae indet",0
"2389","Quintay","protected","shallow",2,9,"Articulated Calcareous",0
"2390","Quintay","protected","shallow",2,9,"Corticated",0
"2391","Quintay","protected","shallow",2,9,"Crustose",95.833333333
"2392","Quintay","protected","shallow",2,9,"Filamentous",0
"2393","Quintay","protected","shallow",2,9,"Fish",0
"2394","Quintay","protected","shallow",2,9,"Invertebrates",0
"2395","Quintay","protected","shallow",2,9,"Leathery",0
"2396","Quintay","protected","shallow",2,9,"Substrate",4.166666666
"2397","Quintay","protected","shallow",2,9,"TWS",4
"2398","Quintay","protected","shallow",2,9,NA,0
"2399","Quintay","protected","shallow",3,1,"Algae indet",0
"2400","Quintay","protected","shallow",3,1,"Articulated Calcareous",0
"2401","Quintay","protected","shallow",3,1,"Corticated",0
"2402","Quintay","protected","shallow",3,1,"Crustose",99.999999997
"2403","Quintay","protected","shallow",3,1,"Filamentous",0
"2404","Quintay","protected","shallow",3,1,"Fish",0
"2405","Quintay","protected","shallow",3,1,"Invertebrates",0
"2406","Quintay","protected","shallow",3,1,"Leathery",0
"2407","Quintay","protected","shallow",3,1,"Substrate",0
"2408","Quintay","protected","shallow",3,1,"TWS",8
"2409","Quintay","protected","shallow",3,1,NA,0
"2410","Quintay","protected","shallow",3,2,"Algae indet",0
"2411","Quintay","protected","shallow",3,2,"Articulated Calcareous",0
"2412","Quintay","protected","shallow",3,2,"Corticated",0
"2413","Quintay","protected","shallow",3,2,"Crustose",98
"2414","Quintay","protected","shallow",3,2,"Filamentous",2
"2415","Quintay","protected","shallow",3,2,"Fish",0
"2416","Quintay","protected","shallow",3,2,"Invertebrates",0
"2417","Quintay","protected","shallow",3,2,"Leathery",0
"2418","Quintay","protected","shallow",3,2,"Substrate",0
"2419","Quintay","protected","shallow",3,2,"TWS",0
"2420","Quintay","protected","shallow",3,2,NA,0
"2421","Quintay","protected","shallow",3,3,"Algae indet",0
"2422","Quintay","protected","shallow",3,3,"Articulated Calcareous",0
"2423","Quintay","protected","shallow",3,3,"Corticated",0
"2424","Quintay","protected","shallow",3,3,"Crustose",100
"2425","Quintay","protected","shallow",3,3,"Filamentous",0
"2426","Quintay","protected","shallow",3,3,"Fish",0
"2427","Quintay","protected","shallow",3,3,"Invertebrates",0
"2428","Quintay","protected","shallow",3,3,"Leathery",0
"2429","Quintay","protected","shallow",3,3,"Substrate",0
"2430","Quintay","protected","shallow",3,3,"TWS",0
"2431","Quintay","protected","shallow",3,3,NA,0
"2432","Quintay","protected","shallow",3,4,"Algae indet",0
"2433","Quintay","protected","shallow",3,4,"Articulated Calcareous",0
"2434","Quintay","protected","shallow",3,4,"Corticated",0
"2435","Quintay","protected","shallow",3,4,"Crustose",100.000000002
"2436","Quintay","protected","shallow",3,4,"Filamentous",0
"2437","Quintay","protected","shallow",3,4,"Fish",0
"2438","Quintay","protected","shallow",3,4,"Invertebrates",0
"2439","Quintay","protected","shallow",3,4,"Leathery",0
"2440","Quintay","protected","shallow",3,4,"Substrate",0
"2441","Quintay","protected","shallow",3,4,"TWS",2
"2442","Quintay","protected","shallow",3,4,NA,0
"2443","Quintay","protected","shallow",3,5,"Algae indet",0
"2444","Quintay","protected","shallow",3,5,"Articulated Calcareous",0
"2445","Quintay","protected","shallow",3,5,"Corticated",0
"2446","Quintay","protected","shallow",3,5,"Crustose",100
"2447","Quintay","protected","shallow",3,5,"Filamentous",0
"2448","Quintay","protected","shallow",3,5,"Fish",0
"2449","Quintay","protected","shallow",3,5,"Invertebrates",0
"2450","Quintay","protected","shallow",3,5,"Leathery",0
"2451","Quintay","protected","shallow",3,5,"Substrate",0
"2452","Quintay","protected","shallow",3,5,"TWS",0
"2453","Quintay","protected","shallow",3,5,NA,0
"2454","Quintay","protected","shallow",3,6,"Algae indet",2
"2455","Quintay","protected","shallow",3,6,"Articulated Calcareous",0
"2456","Quintay","protected","shallow",3,6,"Corticated",0
"2457","Quintay","protected","shallow",3,6,"Crustose",96
"2458","Quintay","protected","shallow",3,6,"Filamentous",2
"2459","Quintay","protected","shallow",3,6,"Fish",0
"2460","Quintay","protected","shallow",3,6,"Invertebrates",0
"2461","Quintay","protected","shallow",3,6,"Leathery",0
"2462","Quintay","protected","shallow",3,6,"Substrate",0
"2463","Quintay","protected","shallow",3,6,"TWS",0
"2464","Quintay","protected","shallow",3,6,NA,0
"2465","Quintay","protected","shallow",3,7,"Algae indet",0
"2466","Quintay","protected","shallow",3,7,"Articulated Calcareous",0
"2467","Quintay","protected","shallow",3,7,"Corticated",0
"2468","Quintay","protected","shallow",3,7,"Crustose",100
"2469","Quintay","protected","shallow",3,7,"Filamentous",0
"2470","Quintay","protected","shallow",3,7,"Fish",0
"2471","Quintay","protected","shallow",3,7,"Invertebrates",0
"2472","Quintay","protected","shallow",3,7,"Leathery",0
"2473","Quintay","protected","shallow",3,7,"Substrate",0
"2474","Quintay","protected","shallow",3,7,"TWS",4
"2475","Quintay","protected","shallow",3,7,NA,0
"2476","Quintay","protected","shallow",3,8,"Algae indet",0
"2477","Quintay","protected","shallow",3,8,"Articulated Calcareous",0
"2478","Quintay","protected","shallow",3,8,"Corticated",0
"2479","Quintay","protected","shallow",3,8,"Crustose",98
"2480","Quintay","protected","shallow",3,8,"Filamentous",0
"2481","Quintay","protected","shallow",3,8,"Fish",0
"2482","Quintay","protected","shallow",3,8,"Invertebrates",2
"2483","Quintay","protected","shallow",3,8,"Leathery",0
"2484","Quintay","protected","shallow",3,8,"Substrate",0
"2485","Quintay","protected","shallow",3,8,"TWS",0
"2486","Quintay","protected","shallow",3,8,NA,0
"2487","Quintay","protected","shallow",3,9,"Algae indet",0
"2488","Quintay","protected","shallow",3,9,"Articulated Calcareous",0
"2489","Quintay","protected","shallow",3,9,"Corticated",0
"2490","Quintay","protected","shallow",3,9,"Crustose",99.999999997
"2491","Quintay","protected","shallow",3,9,"Filamentous",0
"2492","Quintay","protected","shallow",3,9,"Fish",0
"2493","Quintay","protected","shallow",3,9,"Invertebrates",0
"2494","Quintay","protected","shallow",3,9,"Leathery",0
"2495","Quintay","protected","shallow",3,9,"Substrate",0
"2496","Quintay","protected","shallow",3,9,"TWS",2
"2497","Quintay","protected","shallow",3,9,NA,0
